rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
156,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,113,-1,56,7418734,regional-global-weekly-2023-01-05.csv
157,spotify:track:3tAQNhm1o0kzldsI5QkrB1,Aerosmith,Dream On,Aerosmith P&D - Sony,104,-1,8,7386665,regional-global-weekly-2023-01-05.csv
158,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,6,-1,75,7320288,regional-global-weekly-2023-01-05.csv
159,spotify:track:086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,Domino Recording Co,104,-1,59,7300795,regional-global-weekly-2023-01-05.csv
160,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,160,-1,2,7282833,regional-global-weekly-2023-01-05.csv
161,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,98,-1,118,7279484,regional-global-weekly-2023-01-05.csv
162,spotify:track:4kLLWz7srcuLKA7Et40PQR,Black Eyed Peas,I Gotta Feeling,Interscope,118,-1,2,7278570,regional-global-weekly-2023-01-05.csv
163,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,Polydor Records,94,-1,21,7270443,regional-global-weekly-2023-01-05.csv
164,spotify:track:2t6IxTASaSFkZEt61tQ6W6,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,WM Spain,145,200,3,7248585,regional-global-weekly-2023-01-05.csv
165,spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Kemosabe Records/RCA Records,26,-1,27,7233743,regional-global-weekly-2023-01-05.csv
166,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,-1,156,7211274,regional-global-weekly-2023-01-05.csv
167,spotify:track:41oY4WCTj5kccfesTVFnvN,"Bad Bunny, JHAYCO",Tarot,Rimas Entertainment LLC,9,-1,34,7190240,regional-global-weekly-2023-01-05.csv
168,spotify:track:5gDWsRxpJ2lZAffh5p7K0w,"The Weeknd, Lana Del Rey",Stargirl Interlude,The Weeknd/Lyric,131,-1,23,7189336,regional-global-weekly-2023-01-05.csv
169,spotify:track:4OH5Cd8ZOI1eSgJSC9PYmU,"Mert Demir, Mabel Matiz",Antidepresan,Pale Records & Pose Records,87,130,5,7189053,regional-global-weekly-2023-01-05.csv
170,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,-1,114,7182989,regional-global-weekly-2023-01-05.csv
171,spotify:track:2K9kZpwD2CzTa6iiSYYOoO,Marília Mendonça,Leão,Som Livre,171,-1,1,7178674,regional-global-weekly-2023-01-05.csv
172,spotify:track:5FkJHVudUByVjanCqFXRql,Mr.Kitty,After Dark,Negative Gain Productions,112,-1,35,7173854,regional-global-weekly-2023-01-05.csv
173,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,13,-1,90,7169193,regional-global-weekly-2023-01-05.csv
174,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,-1,78,7145951,regional-global-weekly-2023-01-05.csv
175,spotify:track:6mmPpaltUZK7xjNlBPQQ0p,"Rauw Alejandro, Chencho Corleone",Desesperados,Sony Music Latin/Duars Entertainment,8,-1,53,7121813,regional-global-weekly-2023-01-05.csv
176,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,-1,298,7099707,regional-global-weekly-2023-01-05.csv
177,spotify:track:2rurDawMfoKP4uHyb2kJBt,"Shakira, Rauw Alejandro",Te Felicito,Sony Music Latin,13,-1,34,7085745,regional-global-weekly-2023-01-05.csv
178,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,Mosley / Interscope,101,-1,90,7077964,regional-global-weekly-2023-01-05.csv
179,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,74,-1,24,7077846,regional-global-weekly-2023-01-05.csv
180,spotify:track:4rPJSqrov3zqGwXlemLBMw,"RAYE, 070 Shake",Escapism. - Sped Up,Human Re Sources,180,-1,1,7048604,regional-global-weekly-2023-01-05.csv
181,spotify:track:7iL6o9tox1zgHpKUfh9vuC,50 Cent,In Da Club,Shady Records,77,-1,13,6975892,regional-global-weekly-2023-01-05.csv
182,spotify:track:4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,"You're On Your Own, Kid",Taylor Swift,6,-1,10,6955426,regional-global-weekly-2023-01-05.csv
183,spotify:track:3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,66,-1,9,6949309,regional-global-weekly-2023-01-05.csv
184,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Eminem Catalog PS,44,-1,104,6932729,regional-global-weekly-2023-01-05.csv
185,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,TV,Darkroom/Interscope Records,27,-1,11,6928883,regional-global-weekly-2023-01-05.csv
186,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,5,-1,41,6888725,regional-global-weekly-2023-01-05.csv
187,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,Universal-Island Records Ltd.,120,-1,13,6876234,regional-global-weekly-2023-01-05.csv
188,spotify:track:1ga4PztXOIw1yBbdUt2X8v,"KAROL G, Maldy",GATÚBELA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,33,-1,16,6842540,regional-global-weekly-2023-01-05.csv
189,spotify:track:4UMIv5jd9gK98a39BQRD9X,"Pritam, Arijit Singh, Amitabh Bhattacharya",Kesariya,Sony Music Entertainment India Pvt. Ltd.,33,-1,21,6840658,regional-global-weekly-2023-01-05.csv
190,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,109,-1,74,6820435,regional-global-weekly-2023-01-05.csv
191,spotify:track:1Fid2jjqsHViMX6xNH70hE,Seafret,Atlantis,Sweet Jane Recordings,63,-1,21,6815573,regional-global-weekly-2023-01-05.csv
192,spotify:track:1ELsaYdj2NlxLvkx9g24xZ,"Guilherme & Benuto, Hugo & Guilherme",Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Sony Music Entertainment,187,-1,2,6807866,regional-global-weekly-2023-01-05.csv
193,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,10,-1,34,6805425,regional-global-weekly-2023-01-05.csv
194,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),105,-1,23,6803992,regional-global-weekly-2023-01-05.csv
195,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,-1,215,6801735,regional-global-weekly-2023-01-05.csv
196,spotify:track:4tYFy8ALRjIZvnvSLw5lxN,"Bad Bunny, Rauw Alejandro",Party,Rimas Entertainment LLC,6,-1,33,6782777,regional-global-weekly-2023-01-05.csv
197,spotify:track:37F7E7BKEw2E4O2L7u0IEp,Freddie Dredd,Limbo,Doomshop Records/RCA Records,158,-1,7,6775767,regional-global-weekly-2023-01-05.csv
198,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,Atlantic Records,106,-1,45,6758678,regional-global-weekly-2023-01-05.csv
199,spotify:track:3rb0tMq42WfggucPm0HHkA,"MEDUZA, James Carter, Elley Duhé, FAST BOY",Bad Memories (feat. Elley Duhé & FAST BOY),Universal-Island Records Ltd.,199,-1,2,6748442,regional-global-weekly-2023-01-05.csv
200,spotify:track:5Zlb01Jcn0Ld49zazzZJSB,"TWISTED, Oliver Tree, Fast & Furious: The Fast Saga",WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,APG Inc – FF10,181,-1,5,6735908,regional-global-weekly-2023-01-05.csv
1,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,1,1,5,47288509,regional-global-weekly-2023-01-12.csv
2,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,2,5,6,30753658,regional-global-weekly-2023-01-12.csv
3,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,1,2,16,30733283,regional-global-weekly-2023-01-12.csv
4,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,3,41,28522200,regional-global-weekly-2023-01-12.csv
5,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,2,4,20,27260313,regional-global-weekly-2023-01-12.csv
6,spotify:track:5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,4,6,28,25879286,regional-global-weekly-2023-01-12.csv
7,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,7,12,24839659,regional-global-weekly-2023-01-12.csv
8,spotify:track:2mnXxnrX5vCGolNkaFvVeM,"Arcángel, Bad Bunny",La Jumpa,Rimas Entertainment LLC.,8,9,6,24149297,regional-global-weekly-2023-01-12.csv
9,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",DALE PLAY Records,1,8,27,21956111,regional-global-weekly-2023-01-12.csv
10,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,Republic Records,10,11,6,21822777,regional-global-weekly-2023-01-12.csv
11,spotify:track:3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,11,21,4,21677065,regional-global-weekly-2023-01-12.csv
12,spotify:track:5WxVXxCMRnvxUKFq40ELwq,"RAYE, 070 Shake",Escapism.,Human Re Sources,12,19,7,21429705,regional-global-weekly-2023-01-12.csv
13,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,13,13,20,20759756,regional-global-weekly-2023-01-12.csv
14,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,14,20,20,19886531,regional-global-weekly-2023-01-12.csv
15,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,15,18,92,19683471,regional-global-weekly-2023-01-12.csv
16,spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Drake, 21 Savage",Rich Flex,OVO / Republic Records,2,14,10,19354054,regional-global-weekly-2023-01-12.csv
17,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,7,15,32,19178078,regional-global-weekly-2023-01-12.csv
18,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,14,16,13,19067248,regional-global-weekly-2023-01-12.csv
19,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,The Weeknd/Lyric,19,23,48,18785838,regional-global-weekly-2023-01-12.csv
20,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,8,12,12,18591771,regional-global-weekly-2023-01-12.csv
21,spotify:track:3zkyus0njMCL6phZmNNEeN,Central Cee,LET GO,Central Cee,19,22,4,18433690,regional-global-weekly-2023-01-12.csv
22,spotify:track:78Sw5GDo6AlGwTwanjXbGh,d4vd,Here With Me,Darkroom/Interscope Records,22,28,11,18219249,regional-global-weekly-2023-01-12.csv
23,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,2,10,36,18132776,regional-global-weekly-2023-01-12.csv
24,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,Eminem Catalog PS,24,27,13,17710376,regional-global-weekly-2023-01-12.csv
25,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,25,53,5,17101609,regional-global-weekly-2023-01-12.csv
26,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,11,24,14,17020232,regional-global-weekly-2023-01-12.csv
27,spotify:track:54ELExv56KCAB4UP9cOCzC,"Ñengo Flow, Bad Bunny",Gato de Noche,Rimas Entertainment LLC,25,25,3,16826084,regional-global-weekly-2023-01-12.csv
28,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,27,31,27,16542826,regional-global-weekly-2023-01-12.csv
29,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Tití Me Preguntó,Rimas Entertainment LLC,4,17,36,16512099,regional-global-weekly-2023-01-12.csv
30,spotify:track:65FftemJ1DbbZ45DUfHJXE,NewJeans,OMG,ADOR,30,95,2,16499391,regional-global-weekly-2023-01-12.csv
31,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,6,26,25,15898859,regional-global-weekly-2023-01-12.csv
32,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,17,37,19,15716834,regional-global-weekly-2023-01-12.csv
33,spotify:track:0IKeDy5bT9G0bA7ZixRT4A,"Fuerza Regida, Grupo Frontera",Bebe Dame,Rancho Humilde/Street Mob Records,33,59,2,15240261,regional-global-weekly-2023-01-12.csv
34,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,10,35,27,15203124,regional-global-weekly-2023-01-12.csv
35,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,19,39,124,14859289,regional-global-weekly-2023-01-12.csv
36,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,16,38,27,14672479,regional-global-weekly-2023-01-12.csv
37,spotify:track:53tfEupEzQRtVFOeZvk7xq,ROSALÍA,DESPECHÁ,Columbia,5,29,24,14534374,regional-global-weekly-2023-01-12.csv
38,spotify:track:11BKm0j4eYoCPPpCONAVwA,Lady Gaga,Bloody Mary,Interscope,31,32,7,14466738,regional-global-weekly-2023-01-12.csv
39,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53/66",DALE PLAY Records,39,-1,1,14393342,regional-global-weekly-2023-01-12.csv
40,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,40,41,8,14237358,regional-global-weekly-2023-01-12.csv
41,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,Rimas Entertainment LLC,6,33,36,14156998,regional-global-weekly-2023-01-12.csv
42,spotify:track:4FyesJzVpA39hbYvcseO2d,Lil Uzi Vert,Just Wanna Rock,Generation Now/Atlantic,42,45,12,14146121,regional-global-weekly-2023-01-12.csv
43,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,"Metro Boomin, Future, Chris Brown",Superhero (Heroes & Villains) [with Future & Chris Brown],Republic Records,15,51,6,14044668,regional-global-weekly-2023-01-12.csv
44,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,Kid Ina Korner / Interscope,26,47,44,13772742,regional-global-weekly-2023-01-12.csv
45,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,1,36,107,13749412,regional-global-weekly-2023-01-12.csv
46,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,3,34,36,13701369,regional-global-weekly-2023-01-12.csv
47,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,SZA,Nobody Gets Me,Top Dawg Entertainment/RCA Records,12,43,5,13664312,regional-global-weekly-2023-01-12.csv
48,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,38,44,21,13614448,regional-global-weekly-2023-01-12.csv
49,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,The Weeknd/Lyric,1,50,119,13540082,regional-global-weekly-2023-01-12.csv
50,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,40,79,13422875,regional-global-weekly-2023-01-12.csv
51,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,Parkwood Entertainment/Columbia,13,30,21,13334215,regional-global-weekly-2023-01-12.csv
52,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,42,163,12719479,regional-global-weekly-2023-01-12.csv
53,spotify:track:4ewazQLXFTDC8XvCbhvtXs,Joji,Glimpse of Us,88rising Music,1,52,31,12361086,regional-global-weekly-2023-01-12.csv
54,spotify:track:2oiixB9QMIzhWaHGVlQx4g,"Yandel, Feid",Yandel 150,La Leyenda LLC,54,-1,1,12150584,regional-global-weekly-2023-01-12.csv
55,spotify:track:2K9kZpwD2CzTa6iiSYYOoO,Marília Mendonça,Leão,Som Livre,55,171,2,12008314,regional-global-weekly-2023-01-12.csv
56,spotify:track:33cF8aTmGJ6TsEf23uqGIN,"Rauw Alejandro, Lyanno, Brray",LOKERA,Sony Music Latin/Duars Entertainment,38,49,22,12003294,regional-global-weekly-2023-01-12.csv
57,spotify:track:2wSTnntOPRi7aQneobFtU4,SZA,Shirt,Top Dawg Entertainment/RCA Records,21,54,11,11490684,regional-global-weekly-2023-01-12.csv
58,spotify:track:0oBtwScT4B4BR5kZitNWd5,Quevedo,PUNTO G,Rimas Entertainment LLC.,58,60,10,11387945,regional-global-weekly-2023-01-12.csv
59,spotify:track:6G12ZafqofSq7YtrMqUm76,"Shakira, Ozuna",Monotonía,Sony Music Latin,21,58,12,11222037,regional-global-weekly-2023-01-12.csv
60,spotify:track:6Um358vY92UBv5DloTRX9L,"Carín León, Grupo Frontera",Que Vuelvas,BorderKid Records/Sony Music Latin,60,79,2,11098325,regional-global-weekly-2023-01-12.csv
61,spotify:track:31i56LZnwE6uSu3exoHjtB,Bad Bunny,Neverita,Rimas Entertainment LLC,15,48,36,10933949,regional-global-weekly-2023-01-12.csv
62,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,4,46,74,10887566,regional-global-weekly-2023-01-12.csv
63,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,"The Weeknd, Gesaffelstein",I Was Never There,The Weeknd/Lyric,17,62,32,10824856,regional-global-weekly-2023-01-12.csv
64,spotify:track:6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,Until I Found You,Republic Records,20,56,36,10672440,regional-global-weekly-2023-01-12.csv
65,spotify:track:2GAhgAjOhEmItWLfgisyOn,SZA,Low,Top Dawg Entertainment/RCA Records,29,69,5,10667485,regional-global-weekly-2023-01-12.csv
66,spotify:track:4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,SOURCE MUSIC,63,63,12,10481962,regional-global-weekly-2023-01-12.csv
67,spotify:track:6BePGk3eCan4FqaW2X8Qy3,"Tiësto, Tate McRae",10:35,Atlantic Records,67,75,4,10410147,regional-global-weekly-2023-01-12.csv
68,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,Domino Recording Co,43,68,54,10378573,regional-global-weekly-2023-01-12.csv
69,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,Columbia,34,64,74,10340508,regional-global-weekly-2023-01-12.csv
70,spotify:track:3azJifCSqg9fRij2yKIbWz,Tory Lanez,The Color Violet,One Umbrella Records,70,106,2,10203504,regional-global-weekly-2023-01-12.csv
71,spotify:track:0o9zmvc5f3EFApU52PPIyW,Fujii Kaze,Shinunoga E-Wa,Universal Music LLC,66,67,19,10080283,regional-global-weekly-2023-01-12.csv
72,spotify:track:1N8TTK1Uoy7UvQNUazfUt5,ThxSoMch,SPIT IN MY FACE!,Elektra (NEK),72,93,9,10009994,regional-global-weekly-2023-01-12.csv
73,spotify:track:23Lyy7ZXRvzfgH4JtDkKrX,Grupo Frontera,NO SE VA - En Vivo,BorderTown Records,36,77,16,9956140,regional-global-weekly-2023-01-12.csv
74,spotify:track:6Xom58OOXk2SoU711L2IXO,Bad Bunny,Moscow Mule,Rimas Entertainment LLC,2,55,36,9932416,regional-global-weekly-2023-01-12.csv
75,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,92,247,9864315,regional-global-weekly-2023-01-12.csv
76,spotify:track:5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,Lavender Haze,Taylor Swift,2,71,12,9842306,regional-global-weekly-2023-01-12.csv
77,spotify:track:3BnDvpeuGOj21Ir2aVEtQo,Rema,Calm Down,Mavin Records / Jonzing World,73,73,27,9675280,regional-global-weekly-2023-01-12.csv
78,spotify:track:0a4MMyCrzT0En247IhqZbD,NewJeans,Hype Boy,ADOR,78,113,15,9601175,regional-global-weekly-2023-01-12.csv
79,spotify:track:09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,The Weeknd/Lyric,1,88,64,9500339,regional-global-weekly-2023-01-12.csv
80,spotify:track:7gRFDGEzF9UkBV233yv2dc,BLACKPINK,Shut Down,YG Entertainment/Interscope Records,1,72,17,9440820,regional-global-weekly-2023-01-12.csv
81,spotify:track:0NO2zL0kw8sGGnaMvHKAZF,"Cris MJ, Duki, Nicki Nicole, Standly, Stars Music Chile",Marisola (Remix),Stars Music Chile 2024,81,125,3,9440695,regional-global-weekly-2023-01-12.csv
82,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,31,84,68,9399089,regional-global-weekly-2023-01-12.csv
83,spotify:track:7dSZ6zGTQx66c2GF91xCrb,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,6,65,38,9394755,regional-global-weekly-2023-01-12.csv
84,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,74,34,9308853,regional-global-weekly-2023-01-12.csv
85,spotify:track:5Odq8ohlgIbQKMZivbWkEo,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,7,78,29,9308339,regional-global-weekly-2023-01-12.csv
86,spotify:track:38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),Columbia,22,83,16,9252875,regional-global-weekly-2023-01-12.csv
87,spotify:track:6qyS9qBy0mEk3qYaH8mPss,Kordhell,Murder In My Mind,Kordhell,82,82,22,9238361,regional-global-weekly-2023-01-12.csv
88,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,90,110,9212348,regional-global-weekly-2023-01-12.csv
89,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,7,96,30,9192290,regional-global-weekly-2023-01-12.csv
90,spotify:track:7iwJOi3hlMqZt6pj1sQOBj,Quevedo,VISTA AL MAR,Rimas Entertainment LLC.,45,76,18,9167184,regional-global-weekly-2023-01-12.csv
91,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,"Hotel Ugly, under exclusive license to Amuseio AB",91,145,8,9149116,regional-global-weekly-2023-01-12.csv
92,spotify:track:6sCvvleqKbeyOkQDieBYgp,Rihanna,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Roc Nation/Def Jam/Hollywood,11,109,11,9130914,regional-global-weekly-2023-01-12.csv
94,spotify:track:6WbAhuwE6fCOriBu5786X1,"KAROL G, Ovy On The Drums",CAIRO,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,75,100,8,9073164,regional-global-weekly-2023-01-12.csv
95,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,56,94,108,8967914,regional-global-weekly-2023-01-12.csv
96,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,4,85,12,8919292,regional-global-weekly-2023-01-12.csv
97,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,57,110,18,8849434,regional-global-weekly-2023-01-12.csv
98,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,138,209,8843090,regional-global-weekly-2023-01-12.csv
99,spotify:track:4rPJSqrov3zqGwXlemLBMw,"RAYE, 070 Shake",Escapism. - Sped Up,Human Re Sources,99,180,2,8839955,regional-global-weekly-2023-01-12.csv
100,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,76,116,77,8821050,regional-global-weekly-2023-01-12.csv
101,spotify:track:1RDvyOk4WtPCtoqciJwVn8,"Jung Kook, BTS, FIFA Sound",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC,14,66,8,8811758,regional-global-weekly-2023-01-12.csv
