rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
77,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic,2,73,59,7024781,regional-global-weekly-2019-09-19.csv
78,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,11,81,55,7008955,regional-global-weekly-2019-09-19.csv
79,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,1,72,105,6974072,regional-global-weekly-2019-09-19.csv
80,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,Ministry of Sound Recordings,80,137,2,6932544,regional-global-weekly-2019-09-19.csv
81,spotify:track:5MPPttjfGap2C6j6eKcO6J,"Quality Control, Lil Baby, DaBaby",Baby (Lil Baby feat. DaBaby),Quality Control Music/Motown Records,67,86,9,6908413,regional-global-weekly-2019-09-19.csv
82,spotify:track:6alCTRgBPoeAFi2N4il9Q4,Lil Tecca,Did It Again,Republic Records,65,83,5,6884163,regional-global-weekly-2019-09-19.csv
83,spotify:track:7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),Friends Keep Secrets/Interscope Records,4,91,62,6812290,regional-global-weekly-2019-09-19.csv
84,spotify:track:2cvOfKHOHgwQlLiuLKP2xR,Post Malone,Myself,Republic Records,39,39,2,6796490,regional-global-weekly-2019-09-19.csv
85,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,"Sam Smith, Normani",Dancing With A Stranger (with Normani),PLG - Capitol,7,88,36,6790212,regional-global-weekly-2019-09-19.csv
86,spotify:track:1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights,Columbia,51,96,25,6718849,regional-global-weekly-2019-09-19.csv
87,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,"Sech, Darell",Otro Trago,Rich Music/Ingrooves Records,4,89,21,6675311,regional-global-weekly-2019-09-19.csv
88,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,1,102,46,6665351,regional-global-weekly-2019-09-19.csv
89,spotify:track:2Rk4JlNc2TPmZe2af99d45,"Taylor Swift, Brendon Urie, Panic! At The Disco",ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2,76,21,6641132,regional-global-weekly-2019-09-19.csv
90,spotify:track:4sjiIpEv617LDXaidKioOI,"YNW Melly, 9lokknine",223's (feat. 9lokknine),300 Entertainment,90,171,2,6630968,regional-global-weekly-2019-09-19.csv
91,spotify:track:1EoEU4HY57qaITp06TkC6B,Duki,Goteo,SSJ Records / DALE PLAY Records,91,99,6,6625076,regional-global-weekly-2019-09-19.csv
92,spotify:track:684EjRHwNsZQ9hCQxL4NYL,"Dímelo Flow, Nicky Jam, Sech, Farruko, Zion, Lunay","El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Rich Music/Interscope Records,92,107,3,6601251,regional-global-weekly-2019-09-19.csv
93,spotify:track:6K5BsR04ijf3FHNzjbaagD,"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se Da - Remix,2019 Casablanca Records & One World Music | Distributed by GLAD Empire,68,87,7,6591040,regional-global-weekly-2019-09-19.csv
94,spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3,"Major Lazer, J Balvin, El Alfa",Que Calor,Mad Decent,94,-1,1,6585424,regional-global-weekly-2019-09-19.csv
95,spotify:track:2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,South Coast Music Group/Interscope Records,26,84,21,6527165,regional-global-weekly-2019-09-19.csv
96,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,5,97,45,6502791,regional-global-weekly-2019-09-19.csv
97,spotify:track:0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road,Columbia,3,93,28,6497913,regional-global-weekly-2019-09-19.csv
98,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,Kid Ina Korner / Interscope,16,106,137,6482046,regional-global-weekly-2019-09-19.csv
99,spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,Atlantic Records,6,100,51,6462817,regional-global-weekly-2019-09-19.csv
100,spotify:track:3TLwAp3uX1nKsVxrDhNPOL,Lil Tecca,Love Me,Republic Records,82,108,7,6448326,regional-global-weekly-2019-09-19.csv
101,spotify:track:4SDgTLDYrJ2UrHbkRkg7MD,"Lil Nas X, DaBaby",Panini - DaBaby Remix,Columbia,101,-1,1,6447178,regional-global-weekly-2019-09-19.csv
102,spotify:track:5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,Capitol Records,10,98,16,6445094,regional-global-weekly-2019-09-19.csv
103,spotify:track:5dhQeuLGmlhfwlI6BWfSpo,Apache 207,Roller,Four Music Local,90,90,4,6400175,regional-global-weekly-2019-09-19.csv
104,spotify:track:0DZJACISivjWjscIp5Kg1q,"Lil Tecca, Juice WRLD",Ransom (with Juice WRLD) - Remix,Republic Records,78,105,5,6378076,regional-global-weekly-2019-09-19.csv
105,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,"Megan Thee Stallion, Ty Dolla $ign, Nicki Minaj",Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),300 Entertainment,32,85,6,6316624,regional-global-weekly-2019-09-19.csv
106,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",Instagram,Epic Amsterdam,81,103,11,6288403,regional-global-weekly-2019-09-19.csv
107,spotify:track:1GeNui6m825V8jP4uKiIaH,"Young Thug, Lil Baby",Bad Bad Bad (feat. Lil Baby),300 Entertainment/Atl,46,78,5,6247113,regional-global-weekly-2019-09-19.csv
108,spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,Republic Records,1,94,73,6165890,regional-global-weekly-2019-09-19.csv
109,spotify:track:7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,Shape of You,Atlantic Records UK,1,114,141,6139098,regional-global-weekly-2019-09-19.csv
110,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,10,95,10,6134544,regional-global-weekly-2019-09-19.csv
111,spotify:track:6b2mfHMqWCA74XmUuVJm8r,Post Malone,I Know,Republic Records,42,42,2,6125747,regional-global-weekly-2019-09-19.csv
112,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",Verte Ir,Hear This Music,25,104,25,6099363,regional-global-weekly-2019-09-19.csv
113,spotify:track:2zjGJ0dChMR0KxBZS15aqo,"Mustard, NAV, Playboi Carti, A Boogie Wit da Hoodie","Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",10 Summers Records/Interscope Records,111,111,12,6033087,regional-global-weekly-2019-09-19.csv
114,spotify:track:6v0lAdFF4haL8xjBIUjtOw,"Nicky Jam, Ozuna",Te Robaré,Sony Music Latin,28,110,26,6026501,regional-global-weekly-2019-09-19.csv
115,spotify:track:6uFn47ACjqYkc0jADwEdj1,"Polo G, Lil Tjay",Pop Out (feat. Lil Tjay),Columbia,40,116,22,5957139,regional-global-weekly-2019-09-19.csv
116,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me,Mosley Music/Interscope Records,32,109,18,5951408,regional-global-weekly-2019-09-19.csv
117,spotify:track:2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,2018,27,117,41,5838959,regional-global-weekly-2019-09-19.csv
118,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,"Dayvi, Victor Cardenas, Kelly Ruíz",Baila Conmigo (feat. Kelly Ruiz),Sony Music México,104,125,8,5829318,regional-global-weekly-2019-09-19.csv
119,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,2,120,68,5778738,regional-global-weekly-2019-09-19.csv
120,spotify:track:18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,comethru,Republic Records,111,135,11,5772840,regional-global-weekly-2019-09-19.csv
121,spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Capitol,8,127,75,5748442,regional-global-weekly-2019-09-19.csv
122,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,124,71,5734134,regional-global-weekly-2019-09-19.csv
123,spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,Darkroom/Interscope Records,2,113,34,5709522,regional-global-weekly-2019-09-19.csv
124,spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,Polydor Records,11,126,33,5698147,regional-global-weekly-2019-09-19.csv
125,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,Columbia,7,133,142,5690286,regional-global-weekly-2019-09-19.csv
126,spotify:track:0KAzP1Rbp0Vz5pw8i1KDDI,Post Malone,Internet,Republic Records,44,44,2,5667440,regional-global-weekly-2019-09-19.csv
127,spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,"Manuel Turizo, Anuel AA",Te Quemaste,Sony Music Latin/La Industria,127,173,2,5658975,regional-global-weekly-2019-09-19.csv
128,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,60,119,111,5649399,regional-global-weekly-2019-09-19.csv
129,spotify:track:40OMBMYRk5IQL6xCzGM0JA,"Martin Garrix, Macklemore, Fall Out Boy",Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Epic Amsterdam,19,118,21,5641035,regional-global-weekly-2019-09-19.csv
130,spotify:track:6zeeWid2sgw4lap2jV61PZ,Khalid,Better,"Right Hand Music Group, LLC/RCA Records",7,132,53,5635807,regional-global-weekly-2019-09-19.csv
131,spotify:track:7anSoGdgtmJTAPZBzcPhO6,"Dalex, Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Feid, Rafa Pabön",Cuaderno,Rich Music/Ingrooves Records,66,128,17,5627666,regional-global-weekly-2019-09-19.csv
132,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,16,77,4,5609070,regional-global-weekly-2019-09-19.csv
133,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,all the good girls go to hell,Darkroom/Interscope Records,11,177,14,5605595,regional-global-weekly-2019-09-19.csv
134,spotify:track:1AGjF8pckOxTGeb5zubyqH,Loredana,Genick,Loredana,134,-1,1,5597608,regional-global-weekly-2019-09-19.csv
135,spotify:track:1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes,DCD2 / Fueled By Ramen,9,122,65,5589672,regional-global-weekly-2019-09-19.csv
136,spotify:track:2d3WpbJFBND2vwMJyULdfU,"Loredana, MERO",Kein Plan,Loredana,74,74,2,5574032,regional-global-weekly-2019-09-19.csv
137,spotify:track:0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,Only Human,Jonas Brothers Recording,31,141,15,5564246,regional-global-weekly-2019-09-19.csv
138,spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,Universal Music Australia Pty. Ltd.,12,136,61,5561937,regional-global-weekly-2019-09-19.csv
139,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,134,133,5561256,regional-global-weekly-2019-09-19.csv
140,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,"Billie Eilish, Justin Bieber",bad guy (with Justin Bieber),Darkroom/Interscope Records,9,101,10,5552640,regional-global-weekly-2019-09-19.csv
141,spotify:track:5jW3rF4URMdK7tO2xjS5EI,Paulo Londra,Tal Vez,WEA Latina,24,115,24,5515999,regional-global-weekly-2019-09-19.csv
142,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,Lauv,29,139,120,5514413,regional-global-weekly-2019-09-19.csv
143,spotify:track:7g8YaUQABMal0zWe7a2ijz,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí (Remix),Rich Music/Ingrooves Records,17,129,29,5457018,regional-global-weekly-2019-09-19.csv
144,spotify:track:59s0s39NFWScuHDbHytI14,"Reik, J Balvin, Lalo Ebratt",Indeciso,Indeciso,144,164,2,5439222,regional-global-weekly-2019-09-19.csv
145,spotify:track:1SNiXDwSilLujcYdvfqVpT,"The Chainsmokers, Bebe Rexha",Call You Mine,Disruptor Records/Columbia,22,145,16,5420677,regional-global-weekly-2019-09-19.csv
146,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",2,144,35,5338454,regional-global-weekly-2019-09-19.csv
147,spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,"Bad Vibes Forever, LLC",1,138,81,5328461,regional-global-weekly-2019-09-19.csv
148,spotify:track:0UPBidRYcgJ2mjZlk08V8x,Lil Tjay,F.N,Columbia,148,162,3,5300065,regional-global-weekly-2019-09-19.csv
149,spotify:track:2BgEsaKNfHUdlh97KmvFyo,Anne-Marie,2002,Atlantic Records UK,27,143,74,5267238,regional-global-weekly-2019-09-19.csv
150,spotify:track:2x0RZdkZcD8QRI53XT4GI5,"Avicii, Aloe Blacc",SOS (feat. Aloe Blacc),Pophouse Entertainment Group,4,123,24,5251745,regional-global-weekly-2019-09-19.csv
151,spotify:track:7BuSE9uTIw931wtZYzvZcQ,"Sebastian Yatra, Daddy Yankee, NATTI NATASHA, Jonas Brothers",Runaway,UMLE - Latino,57,131,13,5236780,regional-global-weekly-2019-09-19.csv
152,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,EMI,51,152,47,5147606,regional-global-weekly-2019-09-19.csv
153,spotify:track:0KoiMHhqKLoL4xM54rcWYY,"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake Music Productions Limited,1,147,51,5116038,regional-global-weekly-2019-09-19.csv
154,spotify:track:5dW1VZPcFqB4n0P08rGDgm,Blanco Brown,The Git Up,Broken Bow Records,64,151,14,5116001,regional-global-weekly-2019-09-19.csv
155,spotify:track:3KekO5WUfJsh7kYU9o2w50,"Nicky Jam, Sech",Atrévete,Sony Music Latin,112,140,7,5101613,regional-global-weekly-2019-09-19.csv
156,spotify:track:7COXchtUOMd6uIT6HvmRaI,"Lauv, Troye Sivan",i'm so tired...,Lauv,18,154,34,5080924,regional-global-weekly-2019-09-19.csv
157,spotify:track:6PYnUsNEpYC7A4BS2sjw3L,"Khalid, A Boogie Wit da Hoodie",Right Back (feat. A Boogie Wit Da Hoodie),"Right Hand Music Group, LLC/RCA Records",112,142,6,5080678,regional-global-weekly-2019-09-19.csv
158,spotify:track:67XyC1GdSkKb9sbRRkUDXS,"NLE Choppa, Blueface",Shotta Flow (feat. Blueface) - Remix,Warner Records,97,148,10,5079680,regional-global-weekly-2019-09-19.csv
159,spotify:track:5pAbCxt9e3f81lOmjIXwzd,"Jorja Smith, Burna Boy",Be Honest (feat. Burna Boy),FAMM,121,150,5,5055540,regional-global-weekly-2019-09-19.csv
160,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,"Meek Mill, Drake",Going Bad (feat. Drake),MMG/Atlantic,11,166,42,5053710,regional-global-weekly-2019-09-19.csv
161,spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,"Bad Vibes Forever, LLC",2,153,79,5021188,regional-global-weekly-2019-09-19.csv
162,spotify:track:2xE16muNCmhZwSOv3i1d1H,A Boogie Wit da Hoodie,Mood Swings,Highbridge the Label / Atlantic Records,162,-1,1,5003703,regional-global-weekly-2019-09-19.csv
163,spotify:track:1ndyl3wJCFs872XZ3ztPk6,"Justin Quiles, NATTI NATASHA, Farruko, Lenny Tavárez, Dalex, Zion","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",WEA Latina,163,-1,1,4982128,regional-global-weekly-2019-09-19.csv
164,spotify:track:1wJRveJZLSb1rjhnUHQiv6,"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),Highbridge the Label / Atlantic Records,25,168,38,4980325,regional-global-weekly-2019-09-19.csv
165,spotify:track:5KawlOMHjWeUjQtnuRs22c,"BTS, Halsey",Boy With Luv (feat. Halsey),BIGHIT MUSIC,3,146,23,4975910,regional-global-weekly-2019-09-19.csv
166,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,Maluma,HP,Sony Music Latin,18,161,29,4935609,regional-global-weekly-2019-09-19.csv
167,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",Republic Records,2,180,32,4914927,regional-global-weekly-2019-09-19.csv
168,spotify:track:1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,8,172,125,4883785,regional-global-weekly-2019-09-19.csv
169,spotify:track:2EEmzqzM70CybVspgM7YRT,"Mau y Ricky, Camilo, Lunay",La Boca - Remix,Sony Music Latin,140,149,8,4858337,regional-global-weekly-2019-09-19.csv
170,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Queen,Another One Bites The Dust - Remastered 2011,EMI,36,170,47,4856947,regional-global-weekly-2019-09-19.csv
171,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,PLG - Capitol,1,176,105,4828353,regional-global-weekly-2019-09-19.csv
172,spotify:track:7MRU4vOkywuhZ9kbFiPuiu,"Daddy Yankee, Wisin & Yandel",Si Supieras,El Cartel Records (EC3),98,160,12,4826768,regional-global-weekly-2019-09-19.csv
173,spotify:track:43rA71bccXFGD4C8GOpIlN,Taylor Swift,I Forgot That You Existed,Taylor Swift,20,121,4,4759568,regional-global-weekly-2019-09-19.csv
174,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,"Dynoro, Gigi D'Agostino",In My Mind,Columbia/B1 Recordings,6,179,63,4722973,regional-global-weekly-2019-09-19.csv
175,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,Ava Max,So Am I,Atlantic Records,41,182,28,4702962,regional-global-weekly-2019-09-19.csv
176,spotify:track:02itaCXOdC54J0ISjqqFAp,"R3HAB, A Touch Of Class",All Around The World (La La La),Intercord,59,156,15,4693132,regional-global-weekly-2019-09-19.csv
177,spotify:track:5icOoE6VgqFKohjWWNp0Ac,"Marshmello, CHVRCHES",Here With Me,Joytime Collective,16,175,28,4688995,regional-global-weekly-2019-09-19.csv
178,spotify:track:0Zp10WiPeEi6EUJZvWcNT9,Mabel,Mad Love,Polydor Records,54,157,15,4686130,regional-global-weekly-2019-09-19.csv
179,spotify:track:7fODjB7BrQTGqh0hogW6XD,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",Que Mas Pues - Remix,Rich Music/Ingrooves Records,70,185,23,4677383,regional-global-weekly-2019-09-19.csv
180,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,Vertigo Berlin,126,197,9,4648594,regional-global-weekly-2019-09-19.csv
181,spotify:track:116H0KvKr2Zl4RPuVBruDO,"Bad Bunny, Drake",MIA,Rimas Entertainment LLC,1,178,49,4643168,regional-global-weekly-2019-09-19.csv
182,spotify:track:6xcJyGpfZbuuiequtnlKt4,Travis Scott,BUTTERFLY EFFECT,Cactus Jack / Epic,38,155,63,4642788,regional-global-weekly-2019-09-19.csv
183,spotify:track:5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",EARFQUAKE,Columbia,6,158,18,4601263,regional-global-weekly-2019-09-19.csv
184,spotify:track:6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan,Cash Money/Drake LP6,1,199,87,4596435,regional-global-weekly-2019-09-19.csv
185,spotify:track:1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,1,181,111,4592481,regional-global-weekly-2019-09-19.csv
186,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,147,195,37,4592363,regional-global-weekly-2019-09-19.csv
187,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,191,108,4557097,regional-global-weekly-2019-09-19.csv
188,spotify:track:4wyNKAZe82BNlp2lHiR1FX,WOS,CANGURO,DOGUITO Records / DALE PLAY Records,133,169,6,4530050,regional-global-weekly-2019-09-19.csv
189,spotify:track:643PW82aBMUa1FiWi5VQY7,A$AP Rocky,Babushka Boi,A$AP Worldwide/Polo Grounds Music/RCA Records,53,130,3,4528938,regional-global-weekly-2019-09-19.csv
190,spotify:track:1kK6DwzyXJSp58u5HYWwuD,"YG, Tyga, Jon Z","Go Loko (feat. Tyga, Jon Z)",Def Jam Recordings,38,163,20,4518341,regional-global-weekly-2019-09-19.csv
191,spotify:track:6hLkeOMrhZ2CMLBp2of576,OneRepublic,Wanted,Mosley Music/Interscope Records,112,112,2,4517741,regional-global-weekly-2019-09-19.csv
192,spotify:track:3M9Apu4OZfylLTFKvgEtKa,"Tiësto, Jonas Blue, Rita Ora",Ritual,"Universal Music, a division of Universal International Music BV",72,159,16,4508962,regional-global-weekly-2019-09-19.csv
193,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,2,200,117,4483920,regional-global-weekly-2019-09-19.csv
194,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,41,-1,131,4469954,regional-global-weekly-2019-09-19.csv
195,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,Lana Del Rey,Doin' Time,Polydor Records,61,165,4,4459113,regional-global-weekly-2019-09-19.csv
196,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,Disruptor Records/Columbia,2,-1,140,4440675,regional-global-weekly-2019-09-19.csv
197,spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Kina, Snøw",Get You The Moon (feat. Snøw),Columbia,95,-1,15,4425342,regional-global-weekly-2019-09-19.csv
198,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,Billie Eilish,wish you were gay,Darkroom/Interscope Records,3,183,29,4408380,regional-global-weekly-2019-09-19.csv
199,spotify:track:78QR3Wp35dqAhFEc2qAGjE,"Lil Baby, Gunna",Drip Too Hard (Lil Baby & Gunna),"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records",13,-1,51,4405555,regional-global-weekly-2019-09-19.csv
200,spotify:track:56f5qnyAlZdlz8wrUDA50h,"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,Sony Music Latin,34,-1,43,4397008,regional-global-weekly-2019-09-19.csv
1,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,1,14,38036625,regional-global-weekly-2019-09-26.csv
2,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,2,4,31127024,regional-global-weekly-2019-09-26.csv
3,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),3,4,10,30982039,regional-global-weekly-2019-09-26.csv
4,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,4,8,14,23451885,regional-global-weekly-2019-09-26.csv
5,spotify:track:6EOKwHETwSkZ9gW2b6ASE0,Lil Tecca,Ransom,Republic Records,3,7,17,22431808,regional-global-weekly-2019-09-26.csv
6,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,6,11,38,22367819,regional-global-weekly-2019-09-26.csv
7,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,2,5,12,22087615,regional-global-weekly-2019-09-26.csv
8,spotify:track:2ksOAxtIxY8yElEWw8RhgK,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,"2019 Real Hasta La Muerte, LLC.",2,6,10,21869235,regional-global-weekly-2019-09-26.csv
9,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,3,10,13,21197915,regional-global-weekly-2019-09-26.csv
10,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Silver Cloud/Charlie's Angels,3,3,2,20426656,regional-global-weekly-2019-09-26.csv
11,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez,Republic Records,4,9,3,19100378,regional-global-weekly-2019-09-26.csv
12,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,PLG - Capitol,7,13,10,19076265,regional-global-weekly-2019-09-26.csv
13,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,12,26,18972964,regional-global-weekly-2019-09-26.csv
14,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,1,15,20,17880707,regional-global-weekly-2019-09-26.csv
15,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,1,14,49,17187889,regional-global-weekly-2019-09-26.csv
16,spotify:track:6osaMSJh9NguagEDQcZaKx,"DJ Snake, J Balvin, Tyga",Loco Contigo (feat. J. Balvin & Tyga),DJ Snake Music Productions Limited,10,18,15,16438133,regional-global-weekly-2019-09-26.csv
17,spotify:track:1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini,Columbia,7,20,14,16004348,regional-global-weekly-2019-09-26.csv
18,spotify:track:7CZyCXKG6d5ALeq41sLzbw,"Post Malone, Ozzy Osbourne, Travis Scott",Take What You Want (feat. Ozzy Osbourne & Travis Scott),Republic Records,6,16,3,15849990,regional-global-weekly-2019-09-26.csv
19,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,2,21,25,14905189,regional-global-weekly-2019-09-26.csv
20,spotify:track:2TH65lNHgvLxCKXM3apjxI,"Bad Bunny, Tainy",Callaita,Rimas Entertainment LLC,7,22,17,14875264,regional-global-weekly-2019-09-26.csv
21,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts,Nice Life/Atlantic,16,24,22,14232128,regional-global-weekly-2019-09-26.csv
22,spotify:track:7BlBVFwvbWvcwNcUarQmjk,"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",Columbia,20,25,6,13917399,regional-global-weekly-2019-09-26.csv
23,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,17,27,13,13876072,regional-global-weekly-2019-09-26.csv
