rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,source_file
159,spotify:track:7lQWRAjyhTpCWFC0jmclT4,"Coolio, L.V.",Gangsta's Paradise,"Tommy Boy Music, LLC",132,132,7,5611184,regional-global-weekly-2021-10-14.csv
160,spotify:track:0giiXonRhODYy4J1iy4Lb3,Rauw Alejandro,Sexo Virtual,Sony Music Latin/Duars Entertainment,160,167,5,5610954,regional-global-weekly-2021-10-14.csv
161,spotify:track:4cktbXiXOapiLBMprHFErI,Maroon 5,Memories,Interscope Records*,2,151,108,5601866,regional-global-weekly-2021-10-14.csv
162,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,122,150,48,5574962,regional-global-weekly-2021-10-14.csv
163,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,JG Shows,57,182,16,5540382,regional-global-weekly-2021-10-14.csv
164,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Cactus Jack / Epic,13,153,218,5516988,regional-global-weekly-2021-10-14.csv
165,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,Roc Nation Records LLC,119,144,19,5515010,regional-global-weekly-2021-10-14.csv
166,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,11,146,66,5485952,regional-global-weekly-2021-10-14.csv
167,spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,RBMG/Def Jam,5,198,32,5465621,regional-global-weekly-2021-10-14.csv
168,spotify:track:27OeeYzk6klgBh83TSvGMA,The Kid LAROI,WITHOUT YOU,Columbia,7,147,45,5433573,regional-global-weekly-2021-10-14.csv
169,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,Polydor Records,144,155,44,5433208,regional-global-weekly-2021-10-14.csv
170,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,Eminem Catalog PS,160,160,3,5392381,regional-global-weekly-2021-10-14.csv
171,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,158,132,5392156,regional-global-weekly-2021-10-14.csv
172,spotify:track:798ahLNEcoFER7Vywg1FMT,Calibre 50,A La Antigüita,FONO/Andaluz Records,128,154,5,5359190,regional-global-weekly-2021-10-14.csv
173,spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,G.O.O.D. Music/Columbia,110,164,135,5328588,regional-global-weekly-2021-10-14.csv
174,spotify:track:2K1CQMoG2Dy5nmeOYnhoi8,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",Poblado - Remix,"Sueños Globales, LLC",33,126,17,5322111,regional-global-weekly-2021-10-14.csv
175,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,159,140,5309688,regional-global-weekly-2021-10-14.csv
176,spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,Bad Vibes Forever / EMPIRE,7,165,207,5301883,regional-global-weekly-2021-10-14.csv
177,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,20,169,55,5296972,regional-global-weekly-2021-10-14.csv
178,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,Pophouse Entertainment Group,13,175,58,5278000,regional-global-weekly-2021-10-14.csv
179,spotify:track:2mL37yB3f3Lfy4iiXV02Qf,"Farruko, Victor Cardenas, Dj Adoni",El Incomprendido,Sony Music Latin,161,161,2,5263686,regional-global-weekly-2021-10-14.csv
180,spotify:track:3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Atlantic Records,180,-1,1,5204608,regional-global-weekly-2021-10-14.csv
181,spotify:track:1qDrWA6lyx8cLECdZE7TV7,"Gotye, Kimbra",Somebody That I Used To Know,Universal-Island Records Ltd.,129,-1,15,5194834,regional-global-weekly-2021-10-14.csv
182,spotify:track:0zLCBJZSiELJf02ucPP9wb,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,3,176,96,5188603,regional-global-weekly-2021-10-14.csv
183,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,183,-1,1,5185016,regional-global-weekly-2021-10-14.csv
184,spotify:track:4yNoUQkYf1QF8iYlEzNynH,"Nardo Wick, G Herbo, Lil Durk, 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Not specified,184,-1,1,5178362,regional-global-weekly-2021-10-14.csv
185,spotify:track:7CC6UbCs4iGsePSzFxYxNn,Kanye West,Moon,Rock The World/IDJ/Kanye LP7,19,125,7,5141825,regional-global-weekly-2021-10-14.csv
186,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,6,173,93,5136182,regional-global-weekly-2021-10-14.csv
187,spotify:track:285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,3,180,175,5131439,regional-global-weekly-2021-10-14.csv
188,spotify:track:2KcNrONbZ0hvBPjvrDO2tx,Myke Towers,ALMAS GEMELAS,WEA Latina,87,162,11,5128604,regional-global-weekly-2021-10-14.csv
189,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,"Travis Scott, HVME",Goosebumps - Remix,Cactus Jack/Epic,32,178,39,5127519,regional-global-weekly-2021-10-14.csv
190,spotify:track:5zFglKYiknIxks8geR8rcL,"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),Interscope Records*,34,163,32,5114454,regional-global-weekly-2021-10-14.csv
191,spotify:track:2ixi9HWJw5lnLDmRMsiCS5,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,Som Livre,129,-1,6,5091987,regional-global-weekly-2021-10-14.csv
192,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,Taylor Swift,147,193,4,5085339,regional-global-weekly-2021-10-14.csv
193,spotify:track:1175r6ZmkUjX8dRJLz9Ohk,The Walters,I Love You So,Warner Records,193,-1,1,5084205,regional-global-weekly-2021-10-14.csv
194,spotify:track:6KL88T4Ma4ABXqzgUoEwkd,OneRepublic,Run,Mosley Music/Interscope Records,56,172,23,5071747,regional-global-weekly-2021-10-14.csv
195,spotify:track:2rOnSn2piaqLAlYjtfUBlY,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,63,156,9,5061933,regional-global-weekly-2021-10-14.csv
196,spotify:track:0DsPj89zlY3Us7xb5cXK5h,"DJ Patrick Muniz, Dj Olliver, Mc Topre, Mc Rennan","Trava na Pose, Chama no Zoom, Da um Close",Tratto Entretenimentos,196,-1,1,5056578,regional-global-weekly-2021-10-14.csv
197,spotify:track:1ahCrpeTt94LL7y1aXw0Y8,"Tokischa, ROSALÍA",Linda,Sony Music Latin,157,157,2,5047182,regional-global-weekly-2021-10-14.csv
198,spotify:track:4axxCbc4tWlpqHP5UbJMc3,"Bizarrap, Ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45/66",DALE PLAY Records,198,-1,1,5035827,regional-global-weekly-2021-10-14.csv
199,spotify:track:18ddJHQ7CUzNBiy55L0Xjj,RealestK,WFM,1893821 Records DK,199,-1,1,5019475,regional-global-weekly-2021-10-14.csv
200,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,"Gera MX, Christian Nodal",Botella Tras Botella,Virgin Music México,9,177,25,5018867,regional-global-weekly-2021-10-14.csv
1,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,Columbia,1,-1,1,84952932,regional-global-weekly-2021-10-21.csv
2,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,1,15,46083756,regional-global-weekly-2021-10-21.csv
3,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,2,2,13,39049971,regional-global-weekly-2021-10-21.csv
4,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,3,43,30283212,regional-global-weekly-2021-10-21.csv
5,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,3,8,4,27587042,regional-global-weekly-2021-10-21.csv
6,spotify:track:75MNhvTCCKsST3YqqUiU9r,Ed Sheeran,Shivers,Atlantic Records UK,6,6,6,26564115,regional-global-weekly-2021-10-21.csv
7,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,3,4,17,26279377,regional-global-weekly-2021-10-21.csv
8,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,8,9,6,26216775,regional-global-weekly-2021-10-21.csv
9,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,4,5,15,25757960,regional-global-weekly-2021-10-21.csv
10,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,10,10,10,25367124,regional-global-weekly-2021-10-21.csv
11,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,6,7,15,23829367,regional-global-weekly-2021-10-21.csv
12,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,9,11,6,22218182,regional-global-weekly-2021-10-21.csv
13,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,13,23,20532099,regional-global-weekly-2021-10-21.csv
14,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,14,16,5,20255491,regional-global-weekly-2021-10-21.csv
15,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,3,15,5,20153669,regional-global-weekly-2021-10-21.csv
16,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,1,14,20,19917756,regional-global-weekly-2021-10-21.csv
17,spotify:track:0eu4C55hL6x29mmeAjytzC,Oliver Tree,Life Goes On,Atlantic Records,15,17,7,19128900,regional-global-weekly-2021-10-21.csv
18,spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Neon16,12,12,3,18991457,regional-global-weekly-2021-10-21.csv
19,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,19,19,18861612,regional-global-weekly-2021-10-21.csv
20,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,1,18,30,18679751,regional-global-weekly-2021-10-21.csv
21,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,6,20,12,17201321,regional-global-weekly-2021-10-21.csv
22,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,3,21,28,17019344,regional-global-weekly-2021-10-21.csv
23,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,3,23,20,14191796,regional-global-weekly-2021-10-21.csv
24,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),OVO,5,22,7,13959922,regional-global-weekly-2021-10-21.csv
25,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",25,30,7,13873083,regional-global-weekly-2021-10-21.csv
26,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,25,55,13686030,regional-global-weekly-2021-10-21.csv
27,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,7,24,22,13536081,regional-global-weekly-2021-10-21.csv
28,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,"Coldplay, Selena Gomez",Let Somebody Go,Parlophone UK,28,-1,1,13425297,regional-global-weekly-2021-10-21.csv
29,spotify:track:5RwV8BvLfX5injfqYodke9,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,2,26,22,13050759,regional-global-weekly-2021-10-21.csv
30,spotify:track:2vmfvSoZBFAt9hhRoEByLi,"Aventura, Bad Bunny",Volví,Rimas Entertainment LLC,10,27,12,12783596,regional-global-weekly-2021-10-21.csv
31,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,32,99,12742776,regional-global-weekly-2021-10-21.csv
32,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,1,29,31,12626839,regional-global-weekly-2021-10-21.csv
33,spotify:track:6O5TrlFWTYvznd9fMC0VvU,Adele,When We Were Young,XL Recordings,33,132,3,12435738,regional-global-weekly-2021-10-21.csv
34,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,10,28,7,12429471,regional-global-weekly-2021-10-21.csv
35,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,34,34,7,12399474,regional-global-weekly-2021-10-21.csv
36,spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,XL Recordings,36,108,3,11967809,regional-global-weekly-2021-10-21.csv
37,spotify:track:6M3PsepEj5gyJoIi7Xvr7u,The Weeknd,Take My Breath - Single Version,XO / Republic Records,7,33,11,11871654,regional-global-weekly-2021-10-21.csv
38,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,XL Recordings,38,116,4,11817942,regional-global-weekly-2021-10-21.csv
39,spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),OVO,3,31,7,11482260,regional-global-weekly-2021-10-21.csv
40,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,"Tiësto, KAROL G",Don't Be Shy,Atlantic Records,38,38,10,11172680,regional-global-weekly-2021-10-21.csv
41,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,5,36,26,11088196,regional-global-weekly-2021-10-21.csv
42,spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli xcx, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),Atlantic Records UK,42,42,10,10741703,regional-global-weekly-2021-10-21.csv
43,spotify:track:1q0PYXTbDsirp2l74ng6pn,"J Balvin, Skrillex",In Da Getto,"Sueños Globales, LLC",23,35,16,10615034,regional-global-weekly-2021-10-21.csv
44,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,44,63,5,10580721,regional-global-weekly-2021-10-21.csv
45,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,40,41,10449358,regional-global-weekly-2021-10-21.csv
46,spotify:track:0DuWDLjriRPjDRoPgaCslY,Adele,Love In The Dark,XL Recordings,46,157,2,10439221,regional-global-weekly-2021-10-21.csv
47,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,RCA Records Label,8,37,22,10413802,regional-global-weekly-2021-10-21.csv
48,spotify:track:4knc1Fp3kbuq8bH2byOvLu,"Camilo, Evaluna Montaner",Índigo,Sony Music Latin,48,-1,1,10353011,regional-global-weekly-2021-10-21.csv
49,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,47,60,10160709,regional-global-weekly-2021-10-21.csv
50,spotify:track:6D2TCm4nf5nxAcdGJ7w3QP,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",9,39,21,10137850,regional-global-weekly-2021-10-21.csv
51,spotify:track:4KDNRh9Oor80z3XIxdWlui,"Young Thug, Drake, Travis Scott",Bubbly (with Drake & Travis Scott),300 Entertainment/Atl,51,-1,1,9995272,regional-global-weekly-2021-10-21.csv
52,spotify:track:2BEcap3xJtmiPaHKyfQi4e,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,Sony Music Latin,52,53,6,9732983,regional-global-weekly-2021-10-21.csv
53,spotify:track:4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,2055,Winners Circle/RCA Records,31,41,14,9645355,regional-global-weekly-2021-10-21.csv
54,spotify:track:2bgTY4UwhfBYhGT4HUYStN,BTS,Butter,BIGHIT MUSIC,2,46,22,9581614,regional-global-weekly-2021-10-21.csv
55,spotify:track:3PwRuzdphgedcWVUOVYJ7I,Rauw Alejandro,Cúrame,Sony Music Latin/Duars Entertainment,35,44,13,9523767,regional-global-weekly-2021-10-21.csv
56,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,Sony Music Latin,41,49,15,9465001,regional-global-weekly-2021-10-21.csv
57,spotify:track:3JCaq3KDSROg3TXhdiDa9n,"JHAYCO, Anuel AA",Ley Seca,N&E Entertainment LLC,44,50,7,9335587,regional-global-weekly-2021-10-21.csv
58,spotify:track:7uQZVznj0uQOGC9KhV2Mg6,LISA,LALISA,YG Entertainment/Interscope Records,18,43,6,9331514,regional-global-weekly-2021-10-21.csv
59,spotify:track:0W6I02J9xcqK8MtSeosEXb,Doja Cat,Get Into It (Yuh),Kemosabe Records/RCA Records,36,45,12,9319246,regional-global-weekly-2021-10-21.csv
60,spotify:track:1058fW9H3fZA6QjYCdOBad,Camila Cabello,Don't Go Yet,Epic,32,58,13,9234554,regional-global-weekly-2021-10-21.csv
61,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,XL Recordings,61,183,2,9183397,regional-global-weekly-2021-10-21.csv
62,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,4,56,101,9167444,regional-global-weekly-2021-10-21.csv
63,spotify:track:04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,Darkroom,51,51,4,9091640,regional-global-weekly-2021-10-21.csv
64,spotify:track:0G2zPzWqVjR68iNPmx2TBe,"Mora, Bad Bunny, Sech",Volando - Remix,Rimas Entertainment LLC,19,54,15,9063193,regional-global-weekly-2021-10-21.csv
65,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,Olivia Rodrigo PS,3,57,29,8696677,regional-global-weekly-2021-10-21.csv
66,spotify:track:05bfbizlM5AX6Mf1RRyMho,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,Flow La Movie,14,52,17,8622802,regional-global-weekly-2021-10-21.csv
67,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,61,51,8586080,regional-global-weekly-2021-10-21.csv
68,spotify:track:7MAibcTli4IisCtbHKrGMh,"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,Aftermath Entertainment/Atlantic,5,62,33,8573139,regional-global-weekly-2021-10-21.csv
69,spotify:track:6pgqZ7Iw4LfHlfgWWaRFSY,TWICE,The Feels,Republic Records - TWICE,57,59,3,8481885,regional-global-weekly-2021-10-21.csv
70,spotify:track:32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever - Edit,Darkroom/Interscope Records,70,80,6,8274552,regional-global-weekly-2021-10-21.csv
71,spotify:track:4bF2y8rR7GUjrd5LNEvej3,Ingratax,París,Room28,24,65,13,8101371,regional-global-weekly-2021-10-21.csv
72,spotify:track:37Nqx7iavZpotJSDXZWbJ3,"Drake, Lil Baby",Girls Want Girls (with Lil Baby),OVO,2,55,7,8072434,regional-global-weekly-2021-10-21.csv
73,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,4,69,146,8069768,regional-global-weekly-2021-10-21.csv
74,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"24kGoldn, iann dior",Mood (feat. iann dior),Records/Columbia,1,66,63,8069341,regional-global-weekly-2021-10-21.csv
75,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,75,193,2,7974236,regional-global-weekly-2021-10-21.csv
76,spotify:track:4saklk6nie3yiGePpBwUoc,BTS,Dynamite,BIGHIT MUSIC,2,68,61,7942686,regional-global-weekly-2021-10-21.csv
77,spotify:track:6Hfu9sc7jvv6coyy2LlzBF,"Kanye West, The Weeknd, Lil Baby",Hurricane,Rock The World/IDJ/Kanye LP7,5,60,8,7936922,regional-global-weekly-2021-10-21.csv
78,spotify:track:37y7iDayfwm3WXn5BiAoRk,Steve Lacy,Dark Red,Three Quarter,66,67,11,7844502,regional-global-weekly-2021-10-21.csv
79,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,72,72,2,7807279,regional-global-weekly-2021-10-21.csv
80,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,74,103,7785075,regional-global-weekly-2021-10-21.csv
81,spotify:track:5rW7qTn83sCKtqBoneJs63,"bbno$, Rich Brian",edamame,bbno$,76,76,9,7781807,regional-global-weekly-2021-10-21.csv
82,spotify:track:4qu63nuBpdn0qHUHuObEj1,"Marshmello, Jonas Brothers",Leave Before You Love Me (with Jonas Brothers),Republic Records,52,77,21,7724324,regional-global-weekly-2021-10-21.csv
83,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,happier,Olivia Rodrigo PS,12,70,22,7711834,regional-global-weekly-2021-10-21.csv
84,spotify:track:18ddJHQ7CUzNBiy55L0Xjj,RealestK,WFM,1893821 Records DK,84,199,2,7672659,regional-global-weekly-2021-10-21.csv
85,spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),Columbia,30,64,8,7473920,regional-global-weekly-2021-10-21.csv
86,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),Darkroom,24,82,183,7449278,regional-global-weekly-2021-10-21.csv
87,spotify:track:5eXBXreN3d1zdj6Sa8dS0u,BTS,Permission to Dance,BIGHIT MUSIC,5,71,15,7446633,regional-global-weekly-2021-10-21.csv
88,spotify:track:563SfWAHJs4FBZMkRN0IFN,Adele,Send My Love (To Your New Lover),XL Recordings,88,-1,13,7360919,regional-global-weekly-2021-10-21.csv
89,spotify:track:7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Surf Curse,55,79,25,7324776,regional-global-weekly-2021-10-21.csv
90,spotify:track:6G2xXQRSZlEzYsUEb3uvuR,Ivan Cornejo,Está Dañada,"Manzana Records, Inc.",90,106,2,7285436,regional-global-weekly-2021-10-21.csv
91,spotify:track:5W8HXMOMLtXLz0RGKUtnlZ,"Skylar Grey, Polo G, Mozzy, Eminem","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Shady Records/Interscope Records,61,75,3,7283226,regional-global-weekly-2021-10-21.csv
92,spotify:track:1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,Columbia,75,92,9,7133005,regional-global-weekly-2021-10-21.csv
93,spotify:track:5xiAfKzE3mbxYbOkUZPR11,"C. Tangana, NATHY PELUSO",Ateo,Sony Music Entertainment,78,78,2,7110873,regional-global-weekly-2021-10-21.csv
94,spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Praise God,Rock The World/IDJ/Kanye LP7,16,125,6,7093443,regional-global-weekly-2021-10-21.csv
95,spotify:track:6w8yBI2vthyN9UnwO4UBWb,"Tiago PZK, LIT killah",Entre Nosotros,WM Chile,34,81,15,7066012,regional-global-weekly-2021-10-21.csv
96,spotify:track:78SCmQ8A7KQSMdkem2SwBP,Måneskin,MAMMAMIA,Epic,48,48,2,7061419,regional-global-weekly-2021-10-21.csv
97,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,Atlantic Records,9,87,51,7048589,regional-global-weekly-2021-10-21.csv
98,spotify:track:0cOa970mzTWAxKtltpkpLc,"TINI, Maria Becerra",Miénteme,Sony Music Latin,41,85,25,6998135,regional-global-weekly-2021-10-21.csv
99,spotify:track:0mJBiaODgK0XjOLCN5fItq,Sam Smith,Like I Can,PLG - Capitol,55,96,9,6983885,regional-global-weekly-2021-10-21.csv
100,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),84,84,9,6973390,regional-global-weekly-2021-10-21.csv
101,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,101,119,44,6947326,regional-global-weekly-2021-10-21.csv
102,spotify:track:6E90gq0KO6FYZVOXx8kCcC,Masked Wolf,Astronaut In The Ocean,Elektra (NEK),3,90,40,6920310,regional-global-weekly-2021-10-21.csv
103,spotify:track:0Z5ok0QLLttAKsujOZYOXf,Adele,Chasing Pavements,XL Recordings,103,-1,1,6904217,regional-global-weekly-2021-10-21.csv
104,spotify:track:3NqBxTOMCJ3zW9CIP51td4,"Eslabon Armado, DannyLux",Jugaste y Sufrí,DEL Records,97,97,7,6863230,regional-global-weekly-2021-10-21.csv
105,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Ministry of Sound Recordings,15,91,35,6841584,regional-global-weekly-2021-10-21.csv
106,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,4,89,240,6818865,regional-global-weekly-2021-10-21.csv
107,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Save Your Tears,Republic Records,2,98,46,6813847,regional-global-weekly-2021-10-21.csv
108,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,48,95,16,6810951,regional-global-weekly-2021-10-21.csv
109,spotify:track:6OufwUcCqo81guU2jAlDVP,Shouse,Love Tonight (Edit),Hell Beach,39,73,16,6790958,regional-global-weekly-2021-10-21.csv
110,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,Dua Lipa,Love Again,Warner Records,69,83,15,6789527,regional-global-weekly-2021-10-21.csv
111,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,"Blxst, Tyga, Ty Dolla $ign",Chosen (feat. Ty Dolla $ign),Red Bull Records Inc. / Evgle LLC,85,111,13,6745272,regional-global-weekly-2021-10-21.csv
